instance_id;x;y
nauty-8_394;0.03751;0.13012
nauty-8_395;0.00579;-0.01329
nauty-8_396;0.089;0.11945
nauty-8_397;0.10115;0.06392
nauty-8_398;0.07716;-0.0078
nauty-8_399;-0.10034;-0.08641
nauty-8_400;-0.01997;0.07547
nauty-8_401;-0.02403;0.06158
nauty-8_402;0.1203;0.05658
nauty-8_403;-0.04832;0.05782
nauty-8_404;0.09131;0.12576
nauty-8_405;-0.03074;0.1013
nauty-8_406;0.00726;-0.01302
nauty-8_407;0.02276;0.08677
nauty-8_408;0.06354;-0.00786
nauty-8_409;-0.02525;0.08965
nauty-8_410;0.08868;0.11871
nauty-8_411;0.09063;-0.01497
nauty-8_412;-0.02567;0.14671
nauty-8_413;0.04541;-0.07489
nauty-8_414;-0.02293;0.07871
nauty-8_415;-0.00139;0.06938
nauty-8_416;0.06825;0.03505
nauty-8_417;0.00059;-0.06953
nauty-8_418;-0.0496;0.01058
nauty-8_419;-0.19135;-0.09327
nauty-8_420;0.09777;0.12611
nauty-8_421;0.07283;-0.00768
nauty-8_422;0.05403;0.05433
nauty-8_423;0.07173;-0.00788
nauty-8_424;-0.03295;0.04383
nauty-8_425;0.02533;0.06343
nauty-8_426;0.03524;-0.07742
nauty-8_427;0.01517;0.14161
nauty-8_428;0.03985;-0.01736
nauty-8_429;0.09646;0.03899
nauty-8_430;0.0213;0.08559
nauty-8_431;0.03924;0.14802
nauty-8_432;0.08731;0.11626
nauty-8_433;0.11082;0.06827
nauty-8_434;-0.08807;0.06188
nauty-8_435;0.06584;0.04985
nauty-8_436;0.07083;0.038
nauty-8_437;-0.04391;-0.05749
nauty-8_438;0.03965;-0.02267
nauty-8_439;0.15886;0.10741
nauty-8_440;-0.11336;0.08756
nauty-8_441;0.06691;0.05193
nauty-8_442;-0.10063;-0.01298
nauty-8_443;0.08717;0.11684
nauty-8_444;-0.03485;0.06825
nauty-8_445;0.01736;0.10485
nauty-8_446;0.08858;-0.09416
nauty-8_447;-0.03814;0.1041
nauty-8_448;0.01954;-0.05661
nauty-8_449;-0.06196;0.01378
nauty-8_450;0.20315;0.04005
nauty-8_451;0.10224;-0.01435
nauty-8_452;0.12069;0.06104
nauty-8_453;0.02316;0.08983
nauty-8_454;0.04286;0.068
nauty-8_455;0.05104;0.06279
nauty-8_456;0.07211;0.04151
nauty-8_457;-0.04482;0.13067
nauty-8_458;0.11423;-0.07691
nauty-8_459;0.09785;0.04138
nauty-8_460;0.09061;0.11422
nauty-8_461;-0.06423;0.14276
nauty-8_462;-0.0118;0.04731
nauty-8_463;0.01847;0.16081
nauty-8_464;0.04193;-0.02969
nauty-8_465;-0.01463;0.08777
nauty-8_466;0.13663;0.03619
nauty-8_467;0.02118;0.09064
nauty-8_468;0.03949;0.13025
nauty-8_469;-0.00207;0.00804
nauty-8_470;0.04555;0.07196
nauty-8_471;-0.04976;0.13219
nauty-8_472;0.06287;-0.07855
nauty-8_473;-0.03107;0.09675
nauty-8_474;0.02727;-0.01391
nauty-8_475;-0.06072;-0.03519
nauty-8_476;0.04809;0.12637
nauty-8_477;0.10561;0.07088
nauty-8_478;0.08218;-0.01383
nauty-8_479;-0.12506;-0.00462
nauty-8_480;0.01802;0.07773
nauty-8_481;-0.01052;0.08953
nauty-8_482;0.02687;-0.08238
