instance_id;x;y
uniform_15;7.86303;1.08367
uniform_16;0.94557;10.10447
uniform_17;6.88068;6.74688
uniform_18;-1.3202;9.72303
uniform_19;-4.46595;6.84659
ordered_0;-4.14896;-9.39167
rps_0;11.20455;6.23482
o2rps_0;-8.00447;9.83873
o2rps_1;-9.9854;2.24451
o2rps_2;-11.0302;0.05883
o2rps_3;-8.99145;-3.73109
o2rps_4;-9.24683;-5.28614
o2rps_5;-6.94581;-6.9475
o2rps_6;-6.87074;-8.08645
o2rps_7;-4.97989;-8.69318
o2rps_8;-4.93696;-9.46976
rps2o_0;12.32425;-1.93744
rps2o_1;7.54826;-6.71249
rps2o_2;6.32171;-9.05513
rps2o_3;2.02276;-9.47432
rps2o_4;0.5796;-10.68234
rps2o_5;-1.88292;-9.52642
rps2o_6;-2.6212;-9.88258
rps2o_7;-3.67189;-8.99518
rps2o_8;-4.12756;-9.66506
