instance_id;x;y
rand_pow_4;2.41645;0.09127
rand_pow_5;3.35852;0.42602
rand_pow_6;3.93968;0.80608
rand_pow_7;1.89593;-0.23558
rand_pow_8;3.18021;0.30929
rand_pow_9;0.77521;0.03416
uniform_0;-1.84519;0.1591
uniform_1;-1.74747;0.01314
uniform_2;-1.55739;0.65471
uniform_3;-0.65416;-0.57022
uniform_4;-1.45332;0.44394
uniform_5;-1.78122;-0.25089
uniform_6;-1.4979;0.89544
uniform_7;-1.26142;-0.40138
uniform_8;-2.22462;0.44851
uniform_9;-1.90282;-0.0947
uniform_10;-1.33469;-0.6126
uniform_11;-1.50203;-0.06937
uniform_12;-1.90649;1.07597
uniform_13;-1.39009;-0.78101
uniform_14;-1.00682;0.20668
uniform_15;-1.01429;0.26941
uniform_16;-1.01018;-0.53305
uniform_17;-2.03447;0.15666
uniform_18;-1.94189;0.17428
uniform_19;-1.17606;-0.64579
ordered_0;4.3427;0.87406
rps_0;-1.74177;3.94745
o2rps_0;-0.49654;5.5168
o2rps_1;-0.14713;3.13429
o2rps_2;1.28964;4.51296
o2rps_3;2.20208;2.61323
o2rps_4;3.17766;3.52366
o2rps_5;4.01481;2.0952
o2rps_6;4.26731;2.39488
o2rps_7;4.4146;1.32799
o2rps_8;4.29433;1.29722
rps2o_0;-0.00373;4.58333
rps2o_1;0.89328;2.02663
rps2o_2;2.22182;2.82812
rps2o_3;3.06759;1.3381
rps2o_4;3.38929;1.64609
rps2o_5;3.87862;0.96663
rps2o_6;3.96935;1.09579
rps2o_7;4.23541;0.87826
rps2o_8;4.261;0.91907
